r xir xih rho dE_dr(normalized)
0.1 -0.0 1.4113508440225841e-08 2.404698720890962 4.241465478291226e-16
0.1005120996089091 6.450615771043303e-09 1.4057265646754553e-08 2.370000000000001 4.1993972255293388e-16
0.1006125112969305 7.703226816847526e-09 1.4050297606026872e-08 2.368379896 4.2049395645150947e-16
0.1007129229849519 8.952374696491393e-09 1.4044589568983208e-08 2.366762909 4.211965331498092e-16
0.1008133346729733 1.0198182897407499e-08 1.4040135434867835e-08 2.36514903 4.220470246387484e-16
0.1009137463609947 1.1440773893075556e-08 1.403692819990595e-08 2.363538247 4.2304499440543105e-16
0.1010141580490161 1.268026901436143e-08 1.4034960995331502e-08 2.361930552 4.2419005998165374e-16
0.1011145697370375 1.3916788470420364e-08 1.403422714165584e-08 2.360325932999999 4.254818942632028e-16
0.1012149814250589 1.5150451366693012e-08 1.4034720048591527e-08 2.358724381 4.2692022028999434e-16
0.1013153931130803 1.6381375722732487e-08 1.4036433311497008e-08 2.357125887 4.2850481603239334e-16
0.1014158048011017 1.7609678491453803e-08 1.4039360639421105e-08 2.355530438999999 4.302355090929699e-16
0.1015162164891231 1.883547557625612e-08 1.4043495895466085e-08 2.353938029 4.321121799864696e-16
0.1016166281771445 2.0058881849681447e-08 1.4048833081026413e-08 2.352348645999999 4.3413475952818525e-16
0.1017170398651659 2.128001117077472e-08 1.4055366334100794e-08 2.350762281 4.3630322927300287e-16
0.1018174515531873 2.2498976403380317e-08 1.4063089941678523e-08 2.349178923 4.3861762117925495e-16
0.1019178632412087 2.371588943056469e-08 1.4071998267820657e-08 2.347598564 4.4107801383957434e-16
0.1020182749292301 2.493086117313169e-08 1.408208589265706e-08 2.346021194 4.436845396719167e-16
0.1021186866172515 2.614400160698555e-08 1.409334745606734e-08 2.344446802 4.464373753179875e-16
0.1022190983052729 2.7355419776840988e-08 1.4105777754625432e-08 2.342875380000001 4.493367480087534e-16
0.1023195099932943 2.8565223814005614e-08 1.4119371711912096e-08 2.341306917999999 4.523829325619391e-16
