r xir xih rho dE_dr(normalized)
0.1 0.0 0.001498812062079915 2.404698720890962 1.0629867569443423e-06
0.1005120996089091 0.00015193851288000424 0.0014915173504673343 2.370000000000001 1.0486722053400957e-06
0.1006125112969305 0.00018143297808700427 0.0014901952535185182 2.368379896 1.048422382118637e-06
0.1007129229849519 0.0002108332093158887 0.0014889050403943758 2.366762909 1.0482555501152093e-06
0.1008133346729733 0.0002401401386950312 0.001487646634028928 2.36514903 1.048171439746223e-06
0.1009137463609947 0.00026935469417586265 0.0014864198472842416 2.363538247 1.0481696318286242e-06
0.1010141580490161 0.0002984777960973454 0.0014852244932005306 2.361930552 1.048249715520612e-06
0.1011145697370375 0.00032751035729889646 0.0014840603909227806 2.360325932999999 1.0484112930422843e-06
0.1012149814250589 0.00035645328317089413 0.001482927355287367 2.358724381 1.04865396803185e-06
0.1013153931130803 0.0003853074717070152 0.001481825207201651 2.357125887 1.0489773587608906e-06
0.1014158048011017 0.00041407381359575765 0.0014807537662087662 2.355530438999999 1.0493810862415893e-06
0.1015162164891231 0.0004427531922675842 0.0014797128549222088 2.353938029 1.0498647835178435e-06
0.1016166281771445 0.00047134648398360166 0.001478702297526794 2.352348645999999 1.0504280903625216e-06
0.1017170398651659 0.0004998545578992452 0.0014777219197640082 2.350762281 1.0510706554110792e-06
0.1018174515531873 0.0005282782761550906 0.0014767715503941222 2.349178923 1.0517921363744179e-06
0.1019178632412087 0.0005566184938824159 0.001475851013797868 2.347598564 1.0525921917308298e-06
0.1020182749292301 0.0005848760593094773 0.00147496014472965 2.346021194 1.0534704993033473e-06
0.1021186866172515 0.0006130518138458093 0.001474098772061864 2.344446802 1.0544267336226496e-06
0.1022190983052729 0.0006411465920864532 0.0014732667291054223 2.342875380000001 1.0554605822679496e-06
0.1023195099932943 0.0006691612219157753 0.0014724638506421006 2.341306917999999 1.0565717393563053e-06
0.1024199216813157 0.0006970965245885916 0.0014716899743824512 2.339741407 1.057759908899444e-06
0.1025203333693371 0.000724953314753464 0.0014709449350651083 2.338178836 1.059024794997578e-06
0.1026207450573585 0.0007527324005146803 0.0014702285732756614 2.336619197000001 1.060366116568319e-06
0.1027211567453799 0.000780434583533561 0.0014695407295438286 2.33506248 1.061783596639709e-06
0.1028215684334013 0.0008080606590464692 0.0014688812443343822 2.333508676 1.0632769636247298e-06
0.1029219801214227 0.0008356114159465892 0.001468249962441841 2.331957775 1.064845956617766e-06
0.1030223918094441 0.0008630876368410111 0.001467646727100519 2.330409769 1.066490318307359e-06
0.1031228034974655 0.0008904900981110075 0.0014670713858462195 2.328864647000001 1.068209800998789e-06
0.1032232151854869 0.0009178195699517475 0.001466523783165341 2.327322402 1.07000415925734e-06
0.1033236268735083 0.0009450768164281098 0.0014660037692864193 2.325783023999999 1.0718731592133676e-06
0.1034240385615297 0.0009722625955710388 0.001465511194297529 2.324246502999999 1.0738165714730563e-06
0.1035244502495511 0.0009993776593918483 0.0014650459081370281 2.322712831 1.0758341719658345e-06
0.1036248619375725 0.0010264227539596475 0.0014646077649771287 2.321181998 1.0779257463342537e-06
0.1037252736255939 0.0010533986194564181 0.0014641966173507216 2.319653996 1.080091083306894e-06
0.1038256853136153 0.0010803059902097796 0.001463812320535333 2.318128816000001 1.0823299795479793e-06
0.1039260970016367 0.0011071455947882114 0.0014634547325387789 2.316606448 1.084642239593022e-06
0.1040265086896581 0.0011339181560148237 0.0014631237082338862 2.315086885 1.087027669218933e-06
0.1041269203776795 0.0011606243910199548 0.0014628191081289233 2.313570116 1.0894860847514464e-06
0.1042273320657009 0.0011872650113331255 0.001462540792500445 2.312056134 1.0920173083224135e-06
0.1043277437537223 0.001213840722893598 0.001462288621384329 2.310544929 1.0946211645082873e-06
0.1044281554417437 0.0012403522261247896 0.0014620624589516801 2.309036491999999 1.0972974884933375e-06
0.1045285671297651 0.0012668002159633178 0.0014618621661863474 2.307530815999999 1.100046115909205e-06
0.1046289788177865 0.001293185381927736 0.0014616876111082418 2.306027891999999 1.1028668957039838e-06
0.1047293905058079 0.0013195084081872336 0.001461538658528064 2.30452771 1.1057596757179157e-06
0.1048298021938293 0.0013457699735726974 0.0014614151758854997 2.303030262 1.1087243125355522e-06
0.1049302138818507 0.001371970751628497 0.0014613170303149406 2.301535539999999 1.1117606662297026e-06
0.1050306255698721 0.0013981114106779633 0.001461244093018734 2.300043534999999 1.1148686062049432e-06
0.1051310372578935 0.0014241926138707948 0.0014611962334113839 2.298554238 1.1180480031061892e-06
0.1052314489459149 0.0014502150192093656 0.0014611733234936419 2.297067642 1.1212987361254448e-06
0.1053318606339363 0.0014761792796362304 0.0014611752378409701 2.295583736999999 1.1246206905297487e-06
0.1054322723219577 0.0015020860430411248 0.0014612018477499814 2.294102516000001 1.1280137519733311e-06
0.1055326840099791 0.0015279359523069247 0.001461253029995379 2.29262397 1.1314778168362029e-06
0.1056330956980005 0.0015537296453944922 0.0014613286609741973 2.291148090999999 1.1350127850898613e-06
0.1057335073860219 0.0015794677553460648 0.0014614286166971526 2.289674869999999 1.1386185592458372e-06
0.1058339190740433 0.0016051509103509481 0.0014615527771622834 2.288204299 1.1422950517437163e-06
0.1059343307620647 0.0016307797337907547 0.0014617010204995085 2.286736371 1.1460421763106947e-06
0.1060347424500861 0.0016563548442620542 0.001461873227346285 2.285271076 1.1498598523618557e-06
0.1061351541381075 0.0016818768556414827 0.0014620692793760558 2.283808407 1.1537480058055345e-06
0.1062355658261289 0.0017073463771051093 0.0014622890578274627 2.282348355 1.1577065643219183e-06
0.1063359775141503 0.0017327640132119727 0.0014625324493424251 2.280890912999999 1.1617354680018818e-06
0.1064363892021717 0.001758130363907158 0.0014627993342598102 2.279436073 1.1658346504418616e-06
0.1065368008901931 0.001783446024560063 0.001463089601231043 2.277983825 1.1700040598691247e-06
0.1066372125782145 0.0018087115860674788 0.0014634031369715073 2.276534164 1.1742436475038056e-06
0.1067376242662359 0.0018339276348155315 0.0014637398262521205 2.275087079999999 1.1785533623521504e-06
0.1068380359542573 0.0018590947527402147 0.0014640995592070118 2.273642565 1.1829331656601121e-06
0.1069384476422787 0.0018842135174057357 0.0014644822254701237 2.272200611999999 1.1873830216550273e-06
0.1070388593303001 0.0019092845020035746 0.0014648877141666742 2.270761213 1.1919028964459104e-06
0.1071392710183215 0.0019343082754098846 0.0014653159182977204 2.26932436 1.196492765082472e-06
0.1072396827063429 0.0019592854022456095 0.0014657667303376945 2.267890045 1.2011526049397935e-06
0.1073400943943643 0.001984216442858688 0.0014662400407602257 2.266458261 1.205882393979451e-06
0.1074405060823857 0.002009101953380615 0.0014667357453578976 2.265028999 1.210682120145938e-06
0.1075409177704071 0.0020339424858005248 0.001467253739370489 2.263602253 1.215551775180726e-06
0.1076413294584285 0.0020587385879805332 0.0014677939189432151 2.262178013999999 1.2204913535853348e-06
0.1077417411464499 0.00208349080369763 0.0014683561811187624 2.260756274 1.2255008547153247e-06
0.1078421528344713 0.0021081996726414897 0.001468940420893038 2.259337026999999 1.2305802788363366e-06
0.1079425645224927 0.002132865730487909 0.0014695465400166566 2.257920265 1.2357296382958398e-06
0.1080429762105141 0.002157489508951613 0.0014701744367075385 2.256505978999999 1.2409489424202983e-06
0.1081433878985355 0.002182071535783124 0.0014708240115189407 2.255094163 1.2462382085874387e-06
0.1082437995865569 0.002206612334827956 0.0014714951658621673 2.253684809 1.2515974572292954e-06
0.1083442112745783 0.0022311124260381626 0.0014721878005281182 2.25227791 1.2570267111899245e-06
0.1084446229625997 0.002255572325528379 0.0014729018200939127 2.250873457 1.2625260007793705e-06
0.1085450346506211 0.0022799925455877727 0.0014736371255554658 2.249471445 1.2680953558183964e-06
0.1086454463386425 0.0023043735947524385 0.0014743936261021123 2.248071863999999 1.2737348186506025e-06
0.1087458580266639 0.0023287159778219166 0.001475171222902391 2.246674709000001 1.279444424832478e-06
0.1088462697146853 0.00235302019583359 0.0014759698223604876 2.245279972 1.2852242189631755e-06
