                                                                                                                                                                                                                                                                
                        1                         2                         3                         4
                        l                      n_pg                 Re(omega)                 Im(omega)
                       10                         0   0.3439627408834470E+001   0.0000000000000000E+000
                        1                         2                         3                         4                         5                         6
                        x                  Re(xi_r)                  Im(xi_r)                  Re(xi_h)                  Im(xi_h)                       rho
  0.1000000000000000E+000   0.0000000000000000E+000   0.0000000000000000E+000   0.3970983288394262E-009   0.0000000000000000E+000   0.2404698720890962E+001
  0.1005120996089091E+000   0.2218972037109777E-009   0.0000000000000000E+000   0.3956147393150335E-009   0.0000000000000000E+000   0.2370000000000001E+001
  0.1006125112969305E+000   0.2649898116726059E-009   0.0000000000000000E+000   0.3954627965983026E-009   0.0000000000000000E+000   0.2368379896000000E+001
  0.1007129229849519E+000   0.3079685476389478E-009   0.0000000000000000E+000   0.3953540352105748E-009   0.0000000000000000E+000   0.2366762909000000E+001
  0.1008133346729733E+000   0.3508384853022609E-009   0.0000000000000000E+000   0.3952882448391496E-009   0.0000000000000000E+000   0.2365149030000000E+001
  0.1009137463609947E+000   0.3936046557934494E-009   0.0000000000000000E+000   0.3952651914895719E-009   0.0000000000000000E+000   0.2363538247000000E+001
  0.1010141580490161E+000   0.4362720434860972E-009   0.0000000000000000E+000   0.3952846466811333E-009   0.0000000000000000E+000   0.2361930552000000E+001
  0.1011145697370375E+000   0.4788455869402852E-009   0.0000000000000000E+000   0.3953463889523655E-009   0.0000000000000000E+000   0.2360325932999999E+001
  0.1012149814250589E+000   0.5213301797424659E-009   0.0000000000000000E+000   0.3954502010202404E-009   0.0000000000000000E+000   0.2358724381000000E+001
  0.1013153931130803E+000   0.5637306713357507E-009   0.0000000000000000E+000   0.3955958724747721E-009   0.0000000000000000E+000   0.2357125887000000E+001
  0.1014158048011017E+000   0.6060518678954555E-009   0.0000000000000000E+000   0.3957831977305319E-009   0.0000000000000000E+000   0.2355530438999999E+001
  0.1015162164891231E+000   0.6482985331277759E-009   0.0000000000000000E+000   0.3960119771429904E-009   0.0000000000000000E+000   0.2353938029000000E+001
  0.1016166281771445E+000   0.6904753891178525E-009   0.0000000000000000E+000   0.3962820165439590E-009   0.0000000000000000E+000   0.2352348645999999E+001
  0.1017170398651659E+000   0.7325871171296108E-009   0.0000000000000000E+000   0.3965931271739897E-009   0.0000000000000000E+000   0.2350762281000000E+001
  0.1018174515531873E+000   0.7746383584345289E-009   0.0000000000000000E+000   0.3969451260123412E-009   0.0000000000000000E+000   0.2349178923000000E+001
  0.1019178632412087E+000   0.8166337150034625E-009   0.0000000000000000E+000   0.3973378337281257E-009   0.0000000000000000E+000   0.2347598564000000E+001
  0.1020182749292301E+000   0.8585777503363635E-009   0.0000000000000000E+000   0.3977710785847510E-009   0.0000000000000000E+000   0.2346021194000000E+001
  0.1021186866172515E+000   0.9004749902491241E-009   0.0000000000000000E+000   0.3982446920087852E-009   0.0000000000000000E+000   0.2344446802000000E+001
  0.1022190983052729E+000   0.9423299235311760E-009   0.0000000000000000E+000   0.3987585113090797E-009   0.0000000000000000E+000   0.2342875380000001E+001
  0.1023195099932943E+000   0.9841470027406380E-009   0.0000000000000000E+000   0.3993123788210689E-009   0.0000000000000000E+000   0.2341306917999999E+001
  0.1024199216813157E+000   0.1025930644955935E-008   0.0000000000000000E+000   0.3999061422463804E-009   0.0000000000000000E+000   0.2339741407000000E+001
  0.1025203333693371E+000   0.1067685232431274E-008   0.0000000000000000E+000   0.4005396529962555E-009   0.0000000000000000E+000   0.2338178836000000E+001
  0.1026207450573585E+000   0.1109415113300021E-008   0.0000000000000000E+000   0.4012127685314570E-009   0.0000000000000000E+000   0.2336619197000001E+001
  0.1027211567453799E+000   0.1151124602327695E-008   0.0000000000000000E+000   0.4019253507065449E-009   0.0000000000000000E+000   0.2335062480000000E+001
  0.1028215684334013E+000   0.1192817981530645E-008   0.0000000000000000E+000   0.4026772657122154E-009   0.0000000000000000E+000   0.2333508676000000E+001
  0.1029219801214227E+000   0.1234499500881350E-008   0.0000000000000000E+000   0.4034683852263995E-009   0.0000000000000000E+000   0.2331957775000000E+001
  0.1030223918094441E+000   0.1276173378967622E-008   0.0000000000000000E+000   0.4042985847512855E-009   0.0000000000000000E+000   0.2330409769000000E+001
  0.1031228034974655E+000   0.1317843803647841E-008   0.0000000000000000E+000   0.4051677451729159E-009   0.0000000000000000E+000   0.2328864647000001E+001
  0.1032232151854869E+000   0.1359514932666303E-008   0.0000000000000000E+000   0.4060757506883746E-009   0.0000000000000000E+000   0.2327322402000000E+001
  0.1033236268735083E+000   0.1401190894284335E-008   0.0000000000000000E+000   0.4070224911833166E-009   0.0000000000000000E+000   0.2325783023999999E+001
  0.1034240385615297E+000   0.1442875787964982E-008   0.0000000000000000E+000   0.4080078605624464E-009   0.0000000000000000E+000   0.2324246502999999E+001
  0.1035244502495511E+000   0.1484573684924396E-008   0.0000000000000000E+000   0.4090317566973643E-009   0.0000000000000000E+000   0.2322712831000000E+001
