r xir xih rho dE_dr(normalized)
0.1 -0.0 1.426286683233997e-06 2.404698720890962 2.6952878706497646e-12
0.1005120996089091 4.053596382939709e-07 1.4199952555649352e-06 2.370000000000001 2.6639199702001732e-12
0.1006125112969305 4.840626556499464e-07 1.419021901610521e-06 2.368379896 2.6654214036530523e-12
0.1007129229849519 5.625316941711022e-07 1.4181287340100503e-06 2.366762909 2.66750883498545e-12
0.1008133346729733 6.407719510936696e-07 1.4173153889740344e-06 2.36514903 2.6701801986303957e-12
0.1009137463609947 7.187885847939238e-07 1.416581403312362e-06 2.363538247 2.673433168449636e-12
0.1010141580490161 7.965867061101556e-07 1.4159263193659233e-06 2.361930552 2.6772655571369973e-12
0.1011145697370375 8.741713790821836e-07 1.4153496905893226e-06 2.360325932999999 2.6816753267801743e-12
0.1012149814250589 9.515476215177944e-07 1.414851071558758e-06 2.358724381 2.6866605578619996e-12
0.1013153931130803 1.0287204055578396e-06 1.414430027803904e-06 2.357125887 2.6922194815431296e-12
0.1014158048011017 1.105694658339719e-06 1.4140861286528265e-06 2.355530438999999 2.6983504480309494e-12
0.1015162164891231 1.1824752625363022e-06 1.413818951400278e-06 2.353938029 2.705051949038074e-12
0.1016166281771445 1.2590670569999276e-06 1.41362807981598e-06 2.352348645999999 2.7123226029806385e-12
0.1017170398651659 1.3354748373335915e-06 1.4135131040699639e-06 2.350762281 2.72016115927209e-12
0.1018174515531873 1.4117033565290789e-06 1.4134736220714427e-06 2.349178923 2.7285664976862647e-12
0.1019178632412087 1.4877573253709793e-06 1.4135092323303646e-06 2.347598564 2.7375376059768762e-12
0.1020182749292301 1.5636414131048831e-06 1.4136195480189465e-06 2.346021194 2.747073626393794e-12
0.1021186866172515 1.639360248041271e-06 1.4138041813518456e-06 2.344446802 2.7571737965357194e-12
0.1022190983052729 1.714918417939037e-06 1.4140627534124329e-06 2.342875380000001 2.7678374903544902e-12
0.1023195099932943 1.790320470651005e-06 1.414394891255318e-06 2.341306917999999 2.779064200375129e-12
