r xir xih rho dE_dr(normalized)
0.1 -0.0 1.4404058993417742e-05 2.404698720890962 2.0616861703213475e-10
0.1005120996089091 3.069217566689953e-06 1.4337977839357405e-05 2.370000000000001 2.0362284982962832e-10
0.1006125112969305 3.6650857245181328e-06 1.4327029224523175e-05 2.368379896 2.0367414675419248e-10
0.1007129229849519 4.2591311815291634e-06 1.4316694548957433e-05 2.366762909 2.0375907597210503e-10
0.1008133346729733 4.851385304688635e-06 1.4306971251318093e-05 2.36514903 2.038775141630043e-10
0.1009137463609947 5.441879247019912e-06 1.429785574138542e-05 2.363538247 2.0402931361295896e-10
0.1010141580490161 6.030643880363301e-06 1.4289344459762797e-05 2.361930552 2.0421433280799352e-10
0.1011145697370375 6.617709799528265e-06 1.4281433934540741e-05 2.360325932999999 2.0443243729378495e-10
0.1012149814250589 7.203107325157803e-06 1.4274120680769303e-05 2.358724381 2.0468349735775193e-10
0.1013153931130803 7.78686650660463e-06 1.4267401299986343e-05 2.357125887 2.0496739054375534e-10
0.1014158048011017 8.36901712557336e-06 1.4261272408327362e-05 2.355530438999999 2.0528399928482142e-10
0.1015162164891231 8.94958869884122e-06 1.4255730678879265e-05 2.353938029 2.0563321266160057e-10
0.1016166281771445 9.528610481794424e-06 1.4250772826925807e-05 2.352348645999999 2.0601492531785755e-10
0.1017170398651659 1.0106111471434034e-05 1.4246395609484805e-05 2.350762281 2.0642903782898075e-10
0.1018174515531873 1.0682120409908212e-05 1.4242595839087793e-05 2.349178923 2.0687545669467897e-10
0.1019178632412087 1.1256665786294006e-05 1.423937031212482e-05 2.347598564 2.073540926721037e-10
0.1020182749292301 1.1829775840395861e-05 1.4236715950814468e-05 2.346021194 2.0786486435694233e-10
0.1021186866172515 1.2401478566076704e-05 1.4234629646100466e-05 2.344446802 2.084076937162444e-10
0.1022190983052729 1.2971801712943067e-05 1.4233108356914477e-05 2.342875380000001 2.0898250924227162e-10
0.1023195099932943 1.3540772790027607e-05 1.423214908124988e-05 2.341306917999999 2.0958924463451445e-10
0.1024199216813157 1.4108419068990285e-05 1.4231748869963309e-05 2.339741407 2.102278394199181e-10
0.1025203333693371 1.4674767586123286e-05 1.4231904769440265e-05 2.338178836 2.1089823698515027e-10
0.1026207450573585 1.5239845145120495e-05 1.4232613906570357e-05 2.336619197000001 2.1160038743474819e-10
0.1027211567453799 1.5803678320626147e-05 1.4233873431395207e-05 2.33506248 2.1233424544697316e-10
0.1028215684334013 1.636629346006881e-05 1.4235680516715936e-05 2.333508676 2.1309977048911402e-10
0.1029219801214227 1.692771668677212e-05 1.4238032400388147e-05 2.331957775 2.1389692782360683e-10
0.1030223918094441 1.7487973902543687e-05 1.4240926327985972e-05 2.330409769 2.1472568708131882e-10
0.1031228034974655 1.804709079030909e-05 1.424435960936132e-05 2.328864647000001 2.1558602340887322e-10
0.1032232151854869 1.8605092816307238e-05 1.4248329547057914e-05 2.327322402 2.1647791599305414e-10
0.1033236268735083 1.916200523259468e-05 1.4252833521386149e-05 2.325783023999999 2.1740134985896564e-10
0.1034240385615297 1.9717853080358955e-05 1.4257868933065554e-05 2.324246502999999 2.183563144416359e-10
0.1035244502495511 2.0272661191538185e-05 1.426343320284843e-05 2.322712831 2.1934280372684775e-10
0.1036248619375725 2.0826454191711727e-05 1.4269523813921027e-05 2.321181998 2.2036081708770785e-10
0.1037252736255939 2.1379256502516594e-05 1.4276138254497574e-05 2.319653996 2.2141035794743125e-10
0.1038256853136153 2.1931092343589305e-05 1.4283274060257022e-05 2.318128816000001 2.2249143471074482e-10
0.1039260970016367 2.2481985735768585e-05 1.429092881400191e-05 2.316606448 2.2360406072685932e-10
0.1040265086896581 2.3031960502613606e-05 1.4299100088173853e-05 2.315086885 2.2474825294814445e-10
0.1041269203776795 2.358104027269921e-05 1.4307785530232484e-05 2.313570116 2.2592403374859373e-10
0.1042273320657009 2.412924848270315e-05 1.431698280515008e-05 2.312056134 2.271314299758675e-10
0.1043277437537223 2.4676608378806526e-05 1.4326689595056325e-05 2.310544929 2.2837047223028051e-10
0.1044281554417437 2.5223143019388598e-05 1.4336903641853515e-05 2.309036491999999 2.2964119649697943e-10
0.1045285671297651 2.5768875276773052e-05 1.4347622675262892e-05 2.307530815999999 2.3094364208213278e-10
0.1046289788177865 2.6313827839775622e-05 1.4358844512837108e-05 2.306027891999999 2.3227785417721669e-10
0.1047293905058079 2.685802321623653e-05 1.4370566959259583e-05 2.30452771 2.336438809271587e-10
0.1048298021938293 2.740148373434859e-05 1.4382787863411412e-05 2.303030262 2.3504177541435415e-10
0.1049302138818507 2.7944231544809766e-05 1.4395505089322858e-05 2.301535539999999 2.364715945682246e-10
0.1050306255698721 2.8486288623244328e-05 1.4408716559013094e-05 2.300043534999999 2.379334003323693e-10
0.1051310372578935 2.9027676772236293e-05 1.4422420194628357e-05 2.298554238 2.39427258003721e-10
0.1052314489459149 2.956841762291158e-05 1.4436613961327791e-05 2.297067642 2.40953237715475e-10
0.1053318606339363 3.0108532637773524e-05 1.4451295867022452e-05 2.295583736999999 2.425114138970194e-10
0.1054322723219577 3.064804311185655e-05 1.446646390432299e-05 2.294102516000001 2.44101864118462e-10
0.1055326840099791 3.1186970174672217e-05 1.4482116136911111e-05 2.29262397 2.4572467117442413e-10
0.1056330956980005 3.1725334792951526e-05 1.4498250641459325e-05 2.291148090999999 2.473799216225301e-10
0.1057335073860219 3.22631577716799e-05 1.4514865507304273e-05 2.289674869999999 2.4906770553874094e-10
0.1058339190740433 3.280045975641516e-05 1.4531958879658528e-05 2.288204299 2.5078811804403965e-10
0.1059343307620647 3.3337261235167236e-05 1.454952890130336e-05 2.286736371 2.525412575070232e-10
0.1060347424500861 3.387358253979342e-05 1.4567573755863193e-05 2.285271076 2.543272264174531e-10
0.1061351541381075 3.44094438482672e-05 1.4586091653017082e-05 2.283808407 2.5614613158213524e-10
0.1062355658261289 3.494486518597872e-05 1.460508081364736e-05 2.282348355 2.5799808309885305e-10
0.1063359775141503 3.5479866428367146e-05 1.4624539527936991e-05 2.280890912999999 2.5988319659938696e-10
0.1064363892021717 3.6014467301855175e-05 1.4644466038284297e-05 2.279436073 2.618015892608777e-10
0.1065368008901931 3.65486873855073e-05 1.4664858685199968e-05 2.277983825 2.6375338421806035e-10
0.1066372125782145 3.7082546114041455e-05 1.4685715804693363e-05 2.276534164 2.65738708170534e-10
0.1067376242662359 3.761606277786016e-05 1.47070357278982e-05 2.275087079999999 2.6775769019447705e-10
0.1068380359542573 3.8149256525143755e-05 1.4728816854233133e-05 2.273642565 2.6981046484107397e-10
0.1069384476422787 3.86821463643093e-05 1.4751057592431338e-05 2.272200611999999 2.718971701717654e-10
0.1070388593303001 3.9214751164786806e-05 1.4773756360234177e-05 2.270761213 2.740179474977915e-10
0.1071392710183215 3.974708965901559e-05 1.479691162840599e-05 2.26932436 2.7617294288725786e-10
0.1072396827063429 4.027918044448989e-05 1.4820521876242757e-05 2.267890045 2.783623057525465e-10
0.1073400943943643 4.0811041984141694e-05 1.4844585576441065e-05 2.266458261 2.805861884754848e-10
0.1074405060823857 4.134269260828816e-05 1.4869101268946856e-05 2.265028999 2.828447483935513e-10
0.1075409177704071 4.1874150516944245e-05 1.48940675014733e-05 2.263602253 2.851381465205171e-10
0.1076413294584285 4.240543378087595e-05 1.4919482844096026e-05 2.262178013999999 2.874665472610455e-10
0.1077417411464499 4.293656034321046e-05 1.4945345889026502e-05 2.260756274 2.898301188970478e-10
0.1078421528344713 4.346754802009284e-05 1.4971655220492124e-05 2.259337026999999 2.922290327391508e-10
0.1079425645224927 4.399841450294875e-05 1.4998409504195701e-05 2.257920265 2.9466346551881923e-10
0.1080429762105141 4.452917736029851e-05 1.5025607382437354e-05 2.256505978999999 2.971335961069288e-10
0.1081433878985355 4.505985403836515e-05 1.5053247533755212e-05 2.255094163 2.9963960797119513e-10
0.1082437995865569 4.559046186300617e-05 1.5081328657739267e-05 2.253684809 3.021816880321494e-10
0.1083442112745783 4.612101804061664e-05 1.5109849459742878e-05 2.25227791 3.047600265512784e-10
0.1084446229625997 4.6651539659977205e-05 1.5138808695922339e-05 2.250873457 3.0737481821301604e-10
0.1085450346506211 4.718204369314532e-05 1.5168205097510657e-05 2.249471445 3.1002626043874926e-10
0.1086454463386425 4.771254699764085e-05 1.519803749170693e-05 2.248071863999999 3.127145561691686e-10
0.1087458580266639 4.824306631742021e-05 1.522830463473623e-05 2.246674709000001 3.154399096955266e-10
0.1088462697146853 4.877361828292643e-05 1.5259005348157187e-05 2.245279972 3.18202530081283e-10
0.1089466814027067 4.93042194144754e-05 1.529013850370123e-05 2.243887645 3.2100263109384737e-10
0.1090470930907281 4.983488612267413e-05 1.532170293152196e-05 2.242497721 3.238404282687538e-10
0.1091475047787495 5.0365634708903094e-05 1.5353697511547216e-05 2.241110194 3.2671614197905433e-10
0.1092479164667709 5.0896481367861785e-05 1.538612115813832e-05 2.239725055000001 3.2962999635646454e-10
0.1093483281547923 5.142744218788008e-05 1.5418972758456787e-05 2.238342296999999 3.3258221792211606e-10
0.1094487398428137 5.1958533152660434e-05 1.545225127991718e-05 2.236961914000001 3.3557303910748267e-10
0.1095491515308351 5.248977014252211e-05 1.548595564678218e-05 2.235583898999999 3.386026937621652e-10
0.1096495632188565 5.302116893467996e-05 1.5520084832494657e-05 2.234208244 3.4167142029529737e-10
0.1097499749068779 5.355274520575379e-05 1.555463784419594e-05 2.232834942 3.4477946146933674e-10
0.1098503865948993 5.4084514532420576e-05 1.55896136759906e-05 2.231463986 3.479270626444267e-10
0.1099507982829207 5.4616492392672785e-05 1.5625011370917652e-05 2.23009537 3.5111447408187793e-10
0.1100512099709421 5.514869416655209e-05 1.5660829942861217e-05 2.228729084999999 3.543419476125831e-10
0.1101516216589635 5.56811351373115e-05 1.5697068470023917e-05 2.227365126 3.5760974099374423e-10
0.1102520333469849 5.621383049294375e-05 1.5733726016602983e-05 2.226003486 3.6091811424944e-10
0.1103524450350063 5.674679532721561e-05 1.577080169535109e-05 2.224644156 3.6426733185262026e-10
0.1104528567230277 5.7280044640840904e-05 1.580829460454398e-05 2.223287131999999 3.67657661661363e-10
0.1105532684110491 5.781359334211866e-05 1.5846203875015652e-05 2.221932405 3.7108937494998123e-10
0.1106536800990705 5.834745624843728e-05 1.588452865427403e-05 2.220579969 3.745627471710519e-10
0.1107540917870919 5.888164808733171e-05 1.5923268106342032e-05 2.219229818 3.7807805747321753e-10
0.1108545034751133 5.941618349758352e-05 1.5962421411599685e-05 2.217881944 3.816355883617841e-10
0.1109549151631347 5.995107702932966e-05 1.6001987734697782e-05 2.216536339999999 3.852356250525148e-10
0.1110553268511561 6.04863431464352e-05 1.6041966336197856e-05 2.215193000000001 3.8887845951757304e-10
0.1111557385391775 6.1021996227087834e-05 1.608235639655e-05 2.213851918 3.925643839806937e-10
0.1112561502271989 6.1558050563902e-05 1.612315717603406e-05 2.212513087 3.9629369651861815e-10
0.1113565619152203 6.209452036623344e-05 1.6164367934501137e-05 2.211176499 4.000666981717506e-10
0.1114569736032417 6.263141976025403e-05 1.620598793109723e-05 2.209842149 4.0388369365398935e-10
0.1115573852912631 6.316876279042204e-05 1.6248016472614703e-05 2.20851003 4.0774499224448865e-10
0.1116577969792845 6.37065634203834e-05 1.6290452848612536e-05 2.207180135 4.1165090577360197e-10
0.1117582086673059 6.424483553347568e-05 1.6333296379887796e-05 2.205852457 4.1560175041414734e-10
0.1118586203553273 6.478359293417687e-05 1.6376546402134747e-05 2.204526990999999 4.195978464783812e-10
0.1119590320433487 6.532284934902206e-05 1.6420202265808135e-05 2.203203729999999 4.236395176767504e-10
0.1120594437313701 6.586261842702557e-05 1.6464263319563616e-05 2.201882667 4.2772709087620083e-10
0.1121598554193915 6.640291374105513e-05 1.6508728959390404e-05 2.200563796 4.3186089815588057e-10
0.1122602671074129 6.694374878875489e-05 1.6553598562709443e-05 2.199247109999999 4.360412739604722e-10
0.1123606787954343 6.748513699298185e-05 1.6598871537626765e-05 2.197932603999999 4.4026855755480186e-10
0.1124610904834557 6.802709170311291e-05 1.6644547306349257e-05 2.19662027 4.445430914275332e-10
0.1125615021714771 6.856962619593052e-05 1.6690625305056325e-05 2.195310103 4.488652224975515e-10
0.1126619138594985 6.911275367602598e-05 1.6737104967074308e-05 2.194002096 4.532353004782822e-10
0.1127623255475199 6.965648727713804e-05 1.6783985772830858e-05 2.192696241999999 4.576536802110255e-10
0.1128627372355413 7.020084006250172e-05 1.6831267166081862e-05 2.191392537 4.6212071908468283e-10
0.1129631489235627 7.074582502610447e-05 1.6878948671198838e-05 2.190090972 4.66636779915509e-10
0.1130635606115841 7.129145509399463e-05 1.6927029775471357e-05 2.188791543 4.712022285093727e-10
