                                                                                                                                                                                                                                                                
                        1                         2                         3                         4
                        l                      n_pg                 Re(omega)                 Im(omega)
                        6                         0   0.2790726523764144E+001   0.0000000000000000E+000
                        1                         2                         3                         4                         5                         6
                        x                  Re(xi_r)                  Im(xi_r)                  Re(xi_h)                  Im(xi_h)                       rho
  0.1000000000000000E+000  -0.0000000000000000E+000   0.0000000000000000E+000   0.4063310022446835E-005   0.0000000000000000E+000   0.2404698720890962E+001
  0.1005120996089091E+000   0.8658102903841313E-006   0.0000000000000000E+000   0.4044668873052007E-005   0.0000000000000000E+000   0.2370000000000001E+001
  0.1006125112969305E+000   0.1033901594291356E-005   0.0000000000000000E+000   0.4041580325830132E-005   0.0000000000000000E+000   0.2368379896000000E+001
  0.1007129229849519E+000   0.1201478723791101E-005   0.0000000000000000E+000   0.4038664967678364E-005   0.0000000000000000E+000   0.2366762909000000E+001
  0.1008133346729733E+000   0.1368550527340993E-005   0.0000000000000000E+000   0.4035922076055439E-005   0.0000000000000000E+000   0.2365149030000000E+001
  0.1009137463609947E+000   0.1535125793046671E-005   0.0000000000000000E+000   0.4033350638179069E-005   0.0000000000000000E+000   0.2363538247000000E+001
  0.1010141580490161E+000   0.1701213229693498E-005   0.0000000000000000E+000   0.4030949649962006E-005   0.0000000000000000E+000   0.2361930552000000E+001
  0.1011145697370375E+000   0.1866821467917879E-005   0.0000000000000000E+000   0.4028718131996668E-005   0.0000000000000000E+000   0.2360325932999999E+001
  0.1012149814250589E+000   0.2031959061015287E-005   0.0000000000000000E+000   0.4026655101196825E-005   0.0000000000000000E+000   0.2358724381000000E+001
  0.1013153931130803E+000   0.2196634485751619E-005   0.0000000000000000E+000   0.4024759598874006E-005   0.0000000000000000E+000   0.2357125887000000E+001
  0.1014158048011017E+000   0.2360856143390637E-005   0.0000000000000000E+000   0.4023030670457661E-005   0.0000000000000000E+000   0.2355530438999999E+001
  0.1015162164891231E+000   0.2524632360461467E-005   0.0000000000000000E+000   0.4021467377442933E-005   0.0000000000000000E+000   0.2353938029000000E+001
  0.1016166281771445E+000   0.2687971389756191E-005   0.0000000000000000E+000   0.4020068793228477E-005   0.0000000000000000E+000   0.2352348645999999E+001
  0.1017170398651659E+000   0.2850881411177785E-005   0.0000000000000000E+000   0.4018834002985908E-005   0.0000000000000000E+000   0.2350762281000000E+001
  0.1018174515531873E+000   0.3013370532736551E-005   0.0000000000000000E+000   0.4017762107546975E-005   0.0000000000000000E+000   0.2349178923000000E+001
  0.1019178632412087E+000   0.3175446791052746E-005   0.0000000000000000E+000   0.4016852203189994E-005   0.0000000000000000E+000   0.2347598564000000E+001
  0.1020182749292301E+000   0.3337118152428125E-005   0.0000000000000000E+000   0.4016103421688857E-005   0.0000000000000000E+000   0.2346021194000000E+001
  0.1021186866172515E+000   0.3498392513785621E-005   0.0000000000000000E+000   0.4015514885994984E-005   0.0000000000000000E+000   0.2344446802000000E+001
  0.1022190983052729E+000   0.3659277703144711E-005   0.0000000000000000E+000   0.4015085738238835E-005   0.0000000000000000E+000   0.2342875380000001E+001
  0.1023195099932943E+000   0.3819781480660233E-005   0.0000000000000000E+000   0.4014815131569976E-005   0.0000000000000000E+000   0.2341306917999999E+001
  0.1024199216813157E+000   0.3979911539525427E-005   0.0000000000000000E+000   0.4014702234050426E-005   0.0000000000000000E+000   0.2339741407000000E+001
  0.1025203333693371E+000   0.4139675506537505E-005   0.0000000000000000E+000   0.4014746212480915E-005   0.0000000000000000E+000   0.2338178836000000E+001
  0.1026207450573585E+000   0.4299080942878914E-005   0.0000000000000000E+000   0.4014946256371967E-005   0.0000000000000000E+000   0.2336619197000001E+001
  0.1027211567453799E+000   0.4458135345118386E-005   0.0000000000000000E+000   0.4015301561765168E-005   0.0000000000000000E+000   0.2335062480000000E+001
  0.1028215684334013E+000   0.4616846145728295E-005   0.0000000000000000E+000   0.4015811331122436E-005   0.0000000000000000E+000   0.2333508676000000E+001
  0.1029219801214227E+000   0.4775220713962184E-005   0.0000000000000000E+000   0.4016474785257225E-005   0.0000000000000000E+000   0.2331957775000000E+001
  0.1030223918094441E+000   0.4933266356585077E-005   0.0000000000000000E+000   0.4017291147160342E-005   0.0000000000000000E+000   0.2330409769000000E+001
  0.1031228034974655E+000   0.5090990318616517E-005   0.0000000000000000E+000   0.4018259657955022E-005   0.0000000000000000E+000   0.2328864647000001E+001
  0.1032232151854869E+000   0.5248399783949867E-005   0.0000000000000000E+000   0.4019379556702898E-005   0.0000000000000000E+000   0.2327322402000000E+001
  0.1033236268735083E+000   0.5405501876058760E-005   0.0000000000000000E+000   0.4020650104403176E-005   0.0000000000000000E+000   0.2325783023999999E+001
  0.1034240385615297E+000   0.5562303658931782E-005   0.0000000000000000E+000   0.4022070567812374E-005   0.0000000000000000E+000   0.2324246502999999E+001
  0.1035244502495511E+000   0.5718812137529345E-005   0.0000000000000000E+000   0.4023640219338148E-005   0.0000000000000000E+000   0.2322712831000000E+001
  0.1036248619375725E+000   0.5875034258599132E-005   0.0000000000000000E+000   0.4025358349000448E-005   0.0000000000000000E+000   0.2321181998000000E+001
  0.1037252736255939E+000   0.6030976911357750E-005   0.0000000000000000E+000   0.4027224248237589E-005   0.0000000000000000E+000   0.2319653996000000E+001
  0.1038256853136153E+000   0.6186646928038519E-005   0.0000000000000000E+000   0.4029237221877440E-005   0.0000000000000000E+000   0.2318128816000001E+001
  0.1039260970016367E+000   0.6342051084794938E-005   0.0000000000000000E+000   0.4031396588041184E-005   0.0000000000000000E+000   0.2316606448000000E+001
  0.1040265086896581E+000   0.6497196102128972E-005   0.0000000000000000E+000   0.4033701661927246E-005   0.0000000000000000E+000   0.2315086885000000E+001
  0.1041269203776795E+000   0.6652088645538519E-005   0.0000000000000000E+000   0.4036151779896240E-005   0.0000000000000000E+000   0.2313570116000000E+001
  0.1042273320657009E+000   0.6806735326388310E-005   0.0000000000000000E+000   0.4038746283249006E-005   0.0000000000000000E+000   0.2312056134000000E+001
  0.1043277437537223E+000   0.6961142702304964E-005   0.0000000000000000E+000   0.4041484518126401E-005   0.0000000000000000E+000   0.2310544929000000E+001
  0.1044281554417437E+000   0.7115317277937175E-005   0.0000000000000000E+000   0.4044365847530823E-005   0.0000000000000000E+000   0.2309036491999999E+001
  0.1045285671297651E+000   0.7269265505448331E-005   0.0000000000000000E+000   0.4047389631028458E-005   0.0000000000000000E+000   0.2307530815999999E+001
