rp_o_rt dE dL dM mkx
4.5243128490669555 1.375132125552847e-05 1.982928087749751e-05 3.186865429771757e-06 0.0
4.093425911060579 5.673333413991344e-05 7.304885176753513e-05 4.26955334953405e-06 2.5229919629055075e-06
3.662538973054202 0.0001939260313789659 0.0002388848092428335 5.071791527200276e-06 2.4829238100210205e-05
3.2316520350478255 0.000588837854933133 0.0006715674857875895 -2.261780039725103e-05 8.730264380574226e-05
2.800765097041449 0.0015949539893168052 0.0015393095747783107 -0.0002686804229561357 0.0008175782859325409
2.369878159035072 0.003740994356844496 0.002834866996496016 -0.0011765957150536854 0.00183281977660954
