r xir xih rho dE_dr(normalized)
0.1 0.0 1.4076769242791718e-09 2.404698720890962 5.157059085121554e-18
0.1005120996089091 7.866051064453764e-10 1.4024177363478258e-09 2.370000000000001 5.111114250850951e-18
0.1006125112969305 9.393644242996755e-10 1.4018791134410524e-09 2.368379896 5.1201305303603165e-18
0.1007129229849519 1.0917200764408637e-09 1.4014935643600366e-09 2.366762909 5.131353540339932e-18
0.1008133346729733 1.2436900486397012e-09 1.4012603435656663e-09 2.36514903 5.144777907511777e-18
0.1009137463609947 1.3952921757908789e-09 1.4011786215691957e-09 2.363538247 5.1603984703893724e-18
0.1010141580490161 1.5465441270387032e-09 1.401247588427602e-09 2.361930552 5.178211037033105e-18
0.1011145697370375 1.697463409122841e-09 1.4014664590804203e-09 2.360325932999999 5.1982123981544016e-18
0.1012149814250589 1.8480673693555968e-09 1.401834463279371e-09 2.358724381 5.220400260806027e-18
0.1013153931130803 1.9983731985652058e-09 1.4023508551404743e-09 2.357125887 5.244773304162513e-18
0.1014158048011017 2.1483979341995623e-09 1.403014905882361e-09 2.355530438999999 5.2713311125775664e-18
0.1015162164891231 2.298158463157447e-09 1.4038259077836009e-09 2.353938029 5.300074213498526e-18
0.1016166281771445 2.4476715247948445e-09 1.404783172535887e-09 2.352348645999999 5.33100404362552e-18
0.1017170398651659 2.5969537137602977e-09 1.4058860310043982e-09 2.350762281 5.364122952569297e-18
0.1018174515531873 2.746021482932816e-09 1.407133834397499e-09 2.349178923 5.399434197166032e-18
0.1019178632412087 2.8948911458743292e-09 1.408525947003744e-09 2.347598564 5.436941894046114e-18
0.1020182749292301 3.0435788797709644e-09 1.410061760032765e-09 2.346021194 5.476651106388246e-18
0.1021186866172515 3.1921007282223338e-09 1.4117406759073048e-09 2.344446802 5.518567725386419e-18
0.1022190983052729 3.3404726035726664e-09 1.4135621179022581e-09 2.342875380000001 5.5626985474136986e-18
0.1023195099932943 3.4887102897295304e-09 1.4155255271112914e-09 2.341306917999999 5.609051236510518e-18
0.1024199216813157 3.636829444828253e-09 1.417630363650732e-09 2.339741407 5.6576343375432354e-18
0.1025203333693371 3.784845603555525e-09 1.419876100787144e-09 2.338178836 5.708457222157267e-18
0.1026207450573585 3.932774179642803e-09 1.4222622332320885e-09 2.336619197000001 5.761530160997608e-18
0.1027211567453799 4.080630468535607e-09 1.424788271272731e-09 2.33506248 5.8168642656521216e-18
0.1028215684334013 4.228429649586672e-09 1.4274537405674397e-09 2.333508676 5.874471492670879e-18
