r xir xih rho dE_dr(normalized)
0.1 -0.0 1.4171927805377103e-07 2.404698720890962 3.421321003245129e-14
0.1005120996089091 5.1802182725278117e-08 1.4112262595001363e-07 2.370000000000001 3.384274712792967e-14
0.1006125112969305 6.186060293611241e-08 1.4103849492301404e-07 2.368379896 3.3873869265468143e-14
0.1007129229849519 7.18901062151313e-08 1.409645351544061e-07 2.366762909 3.391455748307598e-14
0.1008133346729733 8.189151081556641e-08 1.4090069841953652e-07 2.36514903 3.396478065082637e-14
0.1009137463609947 9.186562850964226e-08 1.4084692696055766e-07 2.363538247 3.402450541912096e-14
0.1010141580490161 1.0181326351287042e-07 1.4080316391180826e-07 2.361930552 3.4093701278252994e-14
0.1011145697370375 1.1173521261059241e-07 1.407693538504365e-07 2.360325932999999 3.417234068050967e-14
0.1012149814250589 1.216322652618845e-07 1.4074544179838845e-07 2.358724381 3.426039863462621e-14
0.1013153931130803 1.3150520370278007e-07 1.407313741958247e-07 2.357125887 3.435785310519826e-14
0.1014158048011017 1.4135480306157457e-07 1.4072709818519991e-07 2.355530438999999 3.4464684599651224e-14
0.1015162164891231 1.511818314577121e-07 1.4073256202172297e-07 2.353938029 3.458087644419733e-14
0.1016166281771445 1.6098705011363284e-07 1.4074771492085852e-07 2.352348645999999 3.470641458563267e-14
0.1017170398651659 1.7077121345683475e-07 1.4077250704686403e-07 2.350762281 3.484128763714115e-14
0.1018174515531873 1.8053506923004476e-07 1.4080688964217207e-07 2.349178923 3.498548686141626e-14
0.1019178632412087 1.9027935857095575e-07 1.4085081431245448e-07 2.347598564 3.5139005877234094e-14
0.1020182749292301 2.0000481612534517e-07 1.409042344235214e-07 2.346021194 3.530184124494518e-14
0.1021186866172515 2.097121701515279e-07 1.4096710354139016e-07 2.344446802 3.547399170435037e-14
0.1022190983052729 2.194021425961366e-07 1.410393764076558e-07 2.342875380000001 3.565545869158898e-14
0.1023195099932943 2.2907544920305446e-07 1.4112100864715894e-07 2.341306917999999 3.5846246105284633e-14
0.1024199216813157 2.387327996134705e-07 1.4121195689872968e-07 2.339741407 3.604636040027063e-14
0.1025203333693371 2.4837489744489905e-07 1.4131217824048525e-07 2.338178836 3.625581024424573e-14
0.1026207450573585 2.5800244038247663e-07 1.414216310267547e-07 2.336619197000001 3.647460699099803e-14
0.1027211567453799 2.676161202828606e-07 1.4154027431332558e-07 2.33506248 3.6702764308124e-14
0.1028215684334013 2.7721662324824664e-07 1.4166806784743902e-07 2.333508676 3.6940298204779173e-14
0.1029219801214227 2.868046297214817e-07 1.4180497248275083e-07 2.331957775 3.718722719348292e-14
0.1030223918094441 2.9638081457163056e-07 1.4195094960341491e-07 2.330409769 3.7443572041439517e-14
0.1031228034974655 3.05945847179677e-07 1.4210596168170827e-07 2.328864647000001 3.770935595653952e-14
0.1032232151854869 3.155003915161039e-07 1.4226997155917316e-07 2.327322402 3.7984604332006044e-14
0.1033236268735083 3.2504510622311705e-07 1.4244294328971931e-07 2.325783023999999 3.82693450443234e-14
0.1034240385615297 3.3458064471013053e-07 1.426248415624176e-07 2.324246502999999 3.8563608205277987e-14
0.1035244502495511 3.4410765521965877e-07 1.4281563169218938e-07 2.322712831 3.8867426181594454e-14
0.1036248619375725 3.536267809143923e-07 1.4301528003897945e-07 2.321181998 3.918083373234665e-14
0.1037252736255939 3.6313865995558e-07 1.4322375342830892e-07 2.319653996 3.9503867777392994e-14
0.1038256853136153 3.726439255726838e-07 1.434410195713028e-07 2.318128816000001 3.983656755243335e-14
0.1039260970016367 3.821432061541683e-07 1.4366704705702236e-07 2.316606448 4.017897460012362e-14
0.1040265086896581 3.9163712530876186e-07 1.4390180477025006e-07 2.315086885 4.0531132537851635e-14
0.1041269203776795 4.011263019395428e-07 1.4414526274476843e-07 2.313570116 4.089308736609688e-14
0.1042273320657009 4.106113503311812e-07 1.4439739158097842e-07 2.312056134 4.126488730842102e-14
0.1043277437537223 4.200928802075519e-07 1.446581624373265e-07 2.310544929 4.164658267983196e-14
0.1044281554417437 4.2957149681118993e-07 1.4492754745578076e-07 2.309036491999999 4.2038226173401365e-14
0.1045285671297651 4.390478009658561e-07 1.4520551903113525e-07 2.307530815999999 4.2439872500711617e-14
0.1046289788177865 4.485223891524687e-07 1.454920508175243e-07 2.306027891999999 4.2851578838269506e-14
0.1047293905058079 4.579958535843323e-07 1.4578711670604442e-07 2.30452771 4.327340431478348e-14
0.1048298021938293 4.674687822609851e-07 1.4609069139794047e-07 2.303030262 4.3705410362970033e-14
