                                                                                                                                                                                                                                                                
                        1                         2                         3                         4
                        l                      n_pg                 Re(omega)                 Im(omega)
                        8                         0   0.3240785655928474E+001   0.0000000000000000E+000
                        1                         2                         3                         4                         5                         6
                        x                  Re(xi_r)                  Im(xi_r)                  Re(xi_h)                  Im(xi_h)                       rho
  0.1000000000000000E+000   0.2171698007056460E-025   0.0000000000000000E+000   0.2222994812248016E-007   0.0000000000000000E+000   0.1043237567491721E+002
  0.1000001000001000E+000   0.1596321336720324E-011   0.0000000000000000E+000   0.2222992594814718E-007   0.0000000000000000E+000   0.1043235808000000E+002
  0.1002991032991033E+000   0.4753364445525290E-008   0.0000000000000000E+000   0.2217068584917922E-007   0.0000000000000000E+000   0.1040648763000000E+002
  0.1005981065981066E+000   0.9463329410425856E-008   0.0000000000000000E+000   0.2212583387758413E-007   0.0000000000000000E+000   0.1038071162000000E+002
  0.1008971098971099E+000   0.1413496851082870E-007   0.0000000000000000E+000   0.2209515091981052E-007   0.0000000000000000E+000   0.1035502924000000E+002
  0.1011961131961132E+000   0.1877166353858079E-007   0.0000000000000000E+000   0.2207840306642285E-007   0.0000000000000000E+000   0.1032943970000000E+002
  0.1014951164951165E+000   0.2337670633626231E-007   0.0000000000000000E+000   0.2207536898678367E-007   0.0000000000000000E+000   0.1030394222000000E+002
  0.1017941196941197E+000   0.2795330129988730E-007   0.0000000000000000E+000   0.2208583950914694E-007   0.0000000000000000E+000   0.1027853602000000E+002
  0.1020931229931230E+000   0.3250457534157428E-007   0.0000000000000000E+000   0.2210961707717284E-007   0.0000000000000000E+000   0.1025322036000000E+002
  0.1023921262921263E+000   0.3703357241607280E-007   0.0000000000000000E+000   0.2214651560746014E-007   0.0000000000000000E+000   0.1022799447000000E+002
  0.1026911295911296E+000   0.4154326321478589E-007   0.0000000000000000E+000   0.2219635984107925E-007   0.0000000000000000E+000   0.1020285761000000E+002
  0.1029901328901329E+000   0.4603654703597881E-007   0.0000000000000000E+000   0.2225898515511705E-007   0.0000000000000000E+000   0.1017780905000000E+002
  0.1032891361891362E+000   0.5051625505881186E-007   0.0000000000000000E+000   0.2233423705258289E-007   0.0000000000000000E+000   0.1015284808000000E+002
  0.1035881394881395E+000   0.5498515347839939E-007   0.0000000000000000E+000   0.2242197093394706E-007   0.0000000000000000E+000   0.1012797398000000E+002
  0.1038871427871428E+000   0.5944594653249157E-007   0.0000000000000000E+000   0.2252205177296519E-007   0.0000000000000000E+000   0.1010318605000000E+002
  0.1041861460861461E+000   0.6390127939136867E-007   0.0000000000000000E+000   0.2263435369377597E-007   0.0000000000000000E+000   0.1007848360000000E+002
  0.1044851493851494E+000   0.6835374094366822E-007   0.0000000000000000E+000   0.2275875985384585E-007   0.0000000000000000E+000   0.1005386594000000E+002
  0.1047841525841526E+000   0.7280586498490828E-007   0.0000000000000000E+000   0.2289516193868122E-007   0.0000000000000000E+000   0.1002933239000000E+002
  0.1050831558831559E+000   0.7726013873206754E-007   0.0000000000000000E+000   0.2304346013869252E-007   0.0000000000000000E+000   0.1000488230000000E+002
  0.1053821591821592E+000   0.8171899636179340E-007   0.0000000000000000E+000   0.2320356265693935E-007   0.0000000000000000E+000   0.9980514998000000E+001
  0.1056811624811625E+000   0.8618482734563691E-007   0.0000000000000000E+000   0.2337538561159351E-007   0.0000000000000000E+000   0.9956229844999998E+001
  0.1059801657801658E+000   0.9065997723890402E-007   0.0000000000000000E+000   0.2355885271447648E-007   0.0000000000000000E+000   0.9932026197999999E+001
  0.1062791690791691E+000   0.9514674987967482E-007   0.0000000000000000E+000   0.2375389513690194E-007   0.0000000000000000E+000   0.9907903424000002E+001
  0.1065781723781724E+000   0.9964740950151110E-007   0.0000000000000000E+000   0.2396045117443800E-007   0.0000000000000000E+000   0.9883860901000000E+001
  0.1068771756771757E+000   0.1041641827592448E-006   0.0000000000000000E+000   0.2417846610874973E-007   0.0000000000000000E+000   0.9859898012000002E+001
  0.1071761789761790E+000   0.1086992606927198E-006   0.0000000000000000E+000   0.2440789203290016E-007   0.0000000000000000E+000   0.9836014150000002E+001
  0.1074751822751823E+000   0.1132548006065145E-006   0.0000000000000000E+000   0.2464868756399918E-007   0.0000000000000000E+000   0.9812208714999999E+001
  0.1077741854741855E+000   0.1178329263501342E-006   0.0000000000000000E+000   0.2490081770342246E-007   0.0000000000000000E+000   0.9788481114000001E+001
