r xir xih rho dE_dr(normalized)
0.1 7.698468991222113e-26 7.88031143102396e-08 10.43237567491721 4.6644664450708645e-14
0.1000001000001 5.658811801105158e-12 7.880303570427584e-08 10.43235808 4.664458601801516e-14
0.1002991032991033 1.6850238232457325e-08 7.859303502118827e-08 10.40648763 4.658816054404718e-14
0.1005981065981066 3.354662931179347e-08 7.843403892163943e-08 10.38071162 4.664981342437489e-14
0.1008971098971099 5.010715873889307e-08 7.832527066831341e-08 10.35502924 4.682806114886048e-14
0.1011961131961132 6.654381465372037e-08 7.826590107385065e-08 10.3294397 4.712162016990328e-14
0.1014951164951165 8.286826633439102e-08 7.825514554156983e-08 10.30394222 4.752951227710269e-14
0.1017941196941197 9.909187306901482e-08 7.829226257693736e-08 10.27853602 4.805105409429663e-14
0.102093122993123 1.1522571947244361e-07 7.837655186096271e-08 10.25322036 4.868584821964891e-14
0.1023921262921263 1.3128059608331306e-07 7.850735374516367e-08 10.22799447 4.943377441198368e-14
0.1026911295911296 1.4726703372845742e-07 7.868404695281092e-08 10.20285761 5.029498201061901e-14
0.1029901328901329 1.6319531015262712e-07 7.890604791087185e-08 10.17780905 5.1269883744250204e-14
0.1032891361891362 1.7907546162463265e-07 7.917280894177441e-08 10.15284808 5.235914921389358e-14
0.1035881394881395 1.9491729405083964e-07 7.948381745353202e-08 10.12797398 5.356370006734327e-14
0.1038871427871428 2.1073039370447617e-07 7.983859479057111e-08 10.10318605 5.488470571738584e-14
0.1041861460861461 2.2652413747004134e-07 8.023669473458142e-08 10.0784836 5.632357902954929e-14
0.1044851493851494 2.4230770271880553e-07 8.067770308956587e-08 10.05386594 5.788197394159509e-14
0.1047841525841526 2.580900715220155e-07 8.116123589064184e-08 10.02933239 5.956178160227397e-14
0.1050831558831559 2.73880060834295e-07 8.168693932202663e-08 10.0048823 6.136513131827546e-14
0.1053821591821592 2.896862995871891e-07 8.225448797203915e-08 9.980514998 6.329438541127061e-14
0.1056811624811625 3.055172582368023e-07 8.28635844873406e-08 9.956229844999998 6.535214099160314e-14
0.1059801657801658 3.213812515602037e-07 8.35139584333794e-08 9.932026197999999 6.754122863806339e-14
0.1062791690791691 3.3728644645074715e-07 8.42053658188153e-08 9.907903424000002 6.986471310136638e-14
0.1065781723781724 3.5324086940742447e-07 8.493758790713245e-08 9.883860901 7.23258934132216e-14
0.1068771756771757 3.6925241371609877e-07 8.571043072688392e-08 9.859898012000002 7.492830428851739e-14
0.107176178976179 3.8532884641078755e-07 8.65237244523999e-08 9.836014150000002 7.767571785190978e-14
0.1074751822751823 4.0147781493710593e-07 8.73773223851545e-08 9.812208714999999 8.05721451353651e-14
0.1077741854741855 4.177068481455228e-07 8.827110045825477e-08 9.788481114000001 8.362183802335426e-14
0.1080731887731888 4.3402338422074225e-07 8.920495728936363e-08 9.764830763000003 8.682929573482953e-14
0.1083721920721921 4.5043474405565535e-07 9.01788122103683e-08 9.741257083999997 9.019926209890462e-14
0.1086711953711954 4.6694815873257553e-07 9.119260596465479e-08 9.717759507999999 9.37367336367414e-14
0.1089701986701987 4.835707696497367e-07 9.224629945177068e-08 9.694337472 9.74469618661324e-14
0.109269201969202 5.003096338320001e-07 9.333987338645525e-08 9.670990421 1.0133545796110725e-13
0.1095682052682053 5.171717291029429e-07 9.447332799022611e-08 9.647717805 1.0540799778088294e-13
0.1098672085672086 5.34163959073532e-07 9.564668233606508e-08 9.624519083 1.096706267787873e-13
0.1101662118662119 5.512931579323699e-07 9.685997389549094e-08 9.60139372 1.1412966547314488e-13
