rp_o_rt dE dL dM mkx
4.093425911060579 8.214273573003972e-06 4.9359477684036376e-06 -4.2631051336838865e-06 0.0
3.662538973054202 2.7753475971975528e-05 1.662130714269753e-05 -1.3078543925293395e-05 2.9928949061286403e-06
3.2316520350478255 9.570590773463894e-05 2.644530303120327e-05 -7.586764875622265e-05 1.3937391486251727e-05
2.800765097041449 0.0006609810839607599 4.739671747751266e-05 -0.00032537035040658413 3.554238719516434e-05
2.369878159035072 0.0011860566216591595 0.0002524959079381784 -0.000753484729938414 0.0003518673765938729
