r xir xih rho dE_dr(normalized)
0.1 6.758680006179015e-20 0.009037044962314309 10.43237567491721 0.00010223910943901595
0.1000001000001 1.0658125075715824e-07 0.009037035947607162 10.43235808 0.00010223893751235958
0.1002991032991033 0.0003172760708573968 0.009010578406653525 10.40648763 0.00010200687345113823
0.1005981065981066 0.0006314577017761106 0.0089852051649616 10.38071162 0.00010181749287611548
0.1008971098971099 0.0009427204644720633 0.008960909060177298 10.35502924 0.00010167033372230272
0.1011961131961132 0.0012511317558039517 0.00893767202777714 10.3294397 0.00010156470673341804
0.1014951164951165 0.0015567574973949616 0.008915476407921376 10.30394222 0.00010149995048551463
0.1017941196941197 0.001859662072095468 0.008894304953850653 10.27853602 0.00010147543055539949
0.102093122993123 0.002159908763519641 0.008874140738385095 10.25322036 0.00010149053808447318
0.1023921262921263 0.002457559183834606 0.008854967301059696 10.22799447 0.00010154469038393217
0.1026911295911296 0.0027526737145556427 0.008836768501357567 10.20285761 0.00010163732852735554
0.1029901328901329 0.003045311437726362 0.008819528590419989 10.17780905 0.00010176791797365955
0.1032891361891362 0.00333553016830407 0.00880323214019976 10.15284808 0.00010193594649747269
0.1035881394881395 0.00362338648515338 0.008787864079006821 10.12797398 0.00010214092416722054
0.1038871427871428 0.003908935762272931 0.008773409683033306 10.10318605 0.00010238238294400146
0.1041861460861461 0.004192232198068631 0.008759854524194156 10.0784836 0.00010265987489701739
0.1044851493851494 0.004473328844485638 0.008747184532404148 10.05386594 0.00010297297306269524
0.1047841525841526 0.004752277542495366 0.008735385924145887 10.02933239 0.00010332126916194274
0.1050831558831559 0.005029129321205657 0.008724445203914487 10.0048823 0.00010370437457795201
0.1053821591821592 0.005303933864972577 0.008714349196323124 9.980514998 0.00010412191839871815
0.1056811624811625 0.0055767399135072 0.008705085012424134 9.956229844999998 0.00010457354797504212
0.1059801657801658 0.0058475951931475 0.008696640032009166 9.932026197999999 0.00010505892745733292
0.1062791690791691 0.006116546441610818 0.008689001931715687 9.907903424000002 0.00010557773823036067
0.1065781723781724 0.006383639431897208 0.008682158634940962 9.883860901 0.00010612967741130874
0.1068771756771757 0.006648918995123263 0.008676098331543796 9.859898012000002 0.00010671445790831398
0.107176178976179 0.006912429043586537 0.008670809480299168 9.836014150000002 0.00010733180821396938
0.1074751822751823 0.007174212592560072 0.008666280768123742 9.812208714999999 0.00010798147110976353
0.1077741854741855 0.0074343116951159464 0.008662501151242431 9.788481114000001 0.0001086632039908583
0.1080731887731888 0.007692767810321839 0.00865945979115738 9.764830763000003 0.00010937677848514213
0.1083721920721921 0.007949621301215475 0.008657146097803553 9.741257083999997 0.00011012197909186624
0.1086711953711954 0.008204911803838373 0.008655549726052095 9.717759507999999 0.00011089860425721307
0.1089701986701987 0.008458678159175245 0.008654660531024752 9.694337472 0.0001117064646886231
0.109269201969202 0.0087109584313578 0.008654468580246481 9.670990421 0.00011254538342371029
0.1095682052682053 0.008961789926181723 0.008654964165944894 9.647717805 0.00011341519586359026
0.1098672085672086 0.00921120920910641 0.008656137782859376 9.624519083 0.00011431574907191244
